model,name,confidence,error_x1,error_x2
second_05,hound,0.683746,9.5,8.0
second_05,spider,0.378097,5.5,-97.0
second_05,sapling,0.277568,7.5,2.0
second_05,rock1,0.89849,-4.0,1.0
second_05,wilson,0.894603,0.5,-1.0
second_05,rock1,0.873615,1.0,3.0
second_05,flint,0.819923,-0.5,2.0
second_05,flint,0.819697,1.0,2.0
second_05,rock2,0.920133,3.0,0.0
second_05,rock2,0.91989,2.0,-2.0
second_05,spider_nest1,0.913548,4.0,3.0
second_05,rock1,0.91209,0.0,-1.0
second_05,rock1,0.897475,-1.0,-2.0
second_05,wilson,0.874606,3.0,-1.0
second_05,gold_nugget,0.787603,0.0,0.0
second_05,rocks,0.433127,1.0,4.0
second_05,rock2,0.912244,5.0,6.0
second_05,wilson,0.90956,1.0,3.0
second_05,rock1,0.903747,3.5,5.0
second_05,rock2,0.885428,1.0,-4.0
second_05,rock1,0.88007,6.5,9.0
second_05,rock2,0.873586,3.0,3.0
second_05,gold_nugget,0.870254,2.5,5.0
second_05,spider_nest1,0.78511,2.5,3.0
second_05,rocks,0.663502,-3.0,2.0
second_05,rock1,0.914189,3.5,3.0
second_05,rock2,0.906904,3.0,1.0
second_05,rock1,0.898572,2.5,4.0
second_05,rock1,0.884456,1.5,-2.0
second_05,wilson,0.867896,2.0,-1.0
second_05,spider_nest1,0.83947,-1.0,-4.0
second_05,rocks,0.832752,1.5,4.0
second_05,rocks,0.826251,3.5,3.0
second_05,gold_nugget,0.666414,1.0,4.0
second_05,rocks,0.617536,-0.5,1.0
second_05,spider_nest2,0.962062,5.0,2.0
second_05,wilson,0.895649,1.0,2.0
second_05,rock1,0.88589,-1.5,-2.0
second_05,spider_nest1,0.878299,2.0,6.0
second_05,spider_nest1,0.841436,3.0,0.0
second_05,rocks,0.82003,1.5,4.0
second_05,rocks,0.817781,-1.0,-2.0
second_05,rocks,0.817735,2.5,6.0
second_05,gold_nugget,0.717902,-3.0,6.0
second_05,rocks,0.632504,-3.0,5.0
second_05,gold_nugget,0.316113,-1.5,4.0
second_05,rocks,0.189046,6.0,17.0
second_05,spider_nest2,0.936333,-3.0,-2.0
second_05,spider_nest1,0.916163,1.0,2.0
second_05,spider_nest1,0.88934,1.0,0.0
second_05,wilson,0.88813,1.0,0.0
second_05,rock1,0.881548,3.0,-1.0
second_05,rock2,0.871526,0.0,2.0
second_05,spider_nest2,0.844608,4.5,-2.0
second_05,rocks,0.80451,-2.0,1.0
second_05,rocks,0.752496,-1.5,0.0
second_05,gold_nugget,0.647941,0.0,3.0
second_05,rocks,0.597681,2.0,3.0
second_05,spider,0.385001,-2.0,-4.0
second_05,spider,0.231287,-3.0,-16.0
second_05,gold_nugget,0.201096,-3.0,7.0
second_05,spider,0.148345,-7.0,2.0
second_05,spider_nest2,0.925623,2.0,-2.0
second_05,berry_bush,0.91692,1.5,-2.0
second_05,wilson,0.908841,0.5,0.0
second_05,grass,0.894239,0.5,0.0
second_05,rocks,0.882687,1.0,3.0
second_05,tree_evergreen_2,0.849033,-0.5,4.0
second_05,gold_nugget,0.428236,1.5,6.0
second_05,rocks,0.367869,-1.5,5.0
second_05,wilson,0.902814,1.5,-2.0
second_05,rock2,0.892083,1.5,-1.0
second_05,gold_nugget,0.756747,0.0,4.0
second_05,tree_evergreen_1,0.746957,-1.5,0.0
second_05,grass,0.902279,1.5,3.0
second_05,grass,0.896132,3.0,1.0
second_05,grass,0.89303,-0.5,2.0
second_05,grass,0.892158,1.0,6.0
second_05,grass,0.88539,0.5,12.0
second_05,sapling,0.884323,4.5,4.0
second_05,grass,0.880052,0.0,1.0
second_05,grass,0.846904,2.0,0.0
second_05,wilson,0.807185,-1.5,6.0
second_05,hound,0.773267,6.0,-15.0
second_05,spider,0.684804,5.5,6.0
second_05,hound,0.415512,-6.0,1.0
second_05,hound,0.34757,-16.0,15.0
second_05,spider,0.250275,6.0,9.0
second_05,hound,0.120659,3.0,-11.0
second_05,sapling,0.893004,-2.0,3.0
second_05,wilson,0.869877,-0.5,5.0
second_05,grass,0.868113,-2.0,9.0
second_05,grass,0.843242,-1.5,3.0
second_05,grass,0.842461,2.0,1.0
second_05,grass,0.824461,-0.5,2.0
second_05,grass,0.80648,0.0,3.0
second_05,hound,0.804401,-4.0,11.0
second_05,spider,0.557115,10.0,-1.0
second_05,spider,0.492612,0.5,0.0
second_05,spider,0.250606,-11.0,18.0
second_05,hound,0.245381,31.5,88.0
second_05,spider,0.184502,-9.0,4.0
second_05,grass,0.845822,2.5,3.0
second_05,wilson,0.835837,4.0,9.0
second_05,grass,0.892811,0.0,0.0
second_05,wilson,0.860163,-2.5,4.0
second_05,grass,0.853645,3.5,11.0
second_05,spider,0.690349,-2.5,0.0
second_05,grass,0.868029,-0.5,4.0
second_05,sapling,0.83121,-5.0,4.0
second_05,spider,0.749718,3.5,1.0
second_05,wilson,0.855361,3.5,7.0
second_05,sapling,0.762416,-0.5,3.0
second_05,sapling,0.203385,-3.5,65.0
second_05,wilson,0.797988,3.5,4.0
second_05,hound,0.407321,7.0,2.0
second_05,wilson,0.829511,5.5,7.0
second_05,hound,0.721944,16.0,-12.0
second_05,wilson,0.880549,-1.5,4.0
second_05,wilson,0.838829,-6.0,0.0
second_05,wilson,0.755614,2.5,3.0
second_05,hound,0.5835,-8.5,-9.0
second_05,wilson,0.832964,1.5,5.0
second_05,wilson,0.79382,-2.5,-2.0
second_05,sapling,0.897943,-0.5,4.0
second_05,grass,0.875871,-0.5,4.0
second_05,grass,0.850316,1.0,3.0
second_05,wilson,0.841059,0.0,3.0
second_05,hound,0.71912,0.5,12.0
second_05,carrot_planted,0.647688,-1.0,5.0
second_05,hound,0.114909,2.5,-1.0
second_05,hound,0.900397,1.0,4.0
second_05,sapling,0.879346,1.5,4.0
second_05,grass,0.871926,-1.5,3.0
second_05,grass,0.855098,3.0,15.0
second_05,wilson,0.816171,3.0,10.0
second_05,hound,0.744606,16.5,-5.0
second_05,wilson,0.743213,4.5,4.0
second_05,grass,0.893839,0.0,3.0
second_05,wilson,0.836852,-4.5,5.0
second_05,hound,0.825339,-0.5,-2.0
second_05,hound,0.46791,80.5,-50.0
second_05,hound,0.783344,-1.0,8.0
second_05,hound,0.739424,-9.5,10.0
second_05,wilson,0.739319,-2.0,2.0
second_05,grass,0.847864,2.0,2.0
second_05,grass,0.843323,5.0,7.0
second_05,wilson,0.836258,6.0,3.0
second_05,hound,0.551645,9.0,16.0
second_05,grass,0.417497,9.0,21.0
second_05,hound,0.275684,-22.0,12.0
second_05,hound,0.180544,53.0,3.0
second_05,grass,0.138143,12.0,-13.0
second_05,hound,0.126614,-34.0,11.0
second_05,hound,0.784157,-1.5,11.0
second_05,wilson,0.739098,2.0,14.0
second_05,grass,0.876796,-0.5,-1.0
second_05,wilson,0.830169,0.0,3.0
second_05,wilson,0.873243,-2.5,1.0
second_05,wilson,0.735742,2.5,-1.0
second_05,hound,0.60149,-0.5,29.0
second_05,hound,0.150265,-3.5,40.0
second_05,hound,0.118812,-1.5,-8.0
second_05,hound,0.651056,-4.0,5.0
second_05,grass,0.885301,-1.0,0.0
second_05,grass,0.868339,5.0,8.0
second_05,sapling,0.8521,1.5,-2.0
second_05,wilson,0.831024,3.5,8.0
second_05,grass,0.817316,2.0,0.0
second_05,hound,0.806278,2.0,4.0
second_05,hound,0.799638,2.5,-2.0
second_05,grass,0.894225,1.5,1.0
second_05,wilson,0.889581,1.5,-3.0
second_05,sapling,0.883823,1.0,3.0
second_05,grass,0.869883,-0.5,5.0
second_05,grass,0.867553,1.5,-2.0
second_05,hound,0.776569,1.5,3.0
second_05,hound,0.732785,-5.5,-8.0
second_05,hound,0.159094,-2.5,-8.0
second_05,grass,0.887821,0.5,2.0
second_05,grass,0.880593,-1.0,3.0
second_05,wilson,0.844235,-1.5,-2.0
second_05,hound,0.641856,-10.0,0.0
second_05,hound,0.314987,12.0,34.0
second_05,hound,0.282139,-7.0,3.0
second_05,grass,0.881431,6.0,0.0
second_05,wilson,0.875315,0.5,1.0
second_05,hound,0.85432,14.0,-10.0
second_05,hound,0.833843,2.0,-6.0
second_05,grass,0.885723,1.0,1.0
second_05,grass,0.88329,-0.5,6.0
second_05,grass,0.880999,-1.0,0.0
second_05,wilson,0.880919,0.5,6.0
second_05,hound,0.855966,-0.5,3.0
second_05,sapling,0.763031,3.5,-2.0
second_05,hound,0.738066,7.5,6.0
second_05,sapling,0.720376,2.0,4.0
second_05,hound,0.905706,0.5,2.0
second_05,grass,0.886762,0.0,2.0
second_05,sapling,0.885974,3.5,8.0
second_05,grass,0.883883,0.0,6.0
second_05,grass,0.862214,2.5,7.0
second_05,grass,0.852863,1.0,1.0
second_05,wilson,0.847427,0.5,6.0
second_05,hound,0.753232,3.5,-1.0
second_05,sapling,0.645534,-7.0,7.0
second_05,sapling,0.180172,-3.5,-3.0
second_05,grass,0.898891,0.5,6.0
second_05,hound,0.8885,-2.5,1.0
second_05,grass,0.882385,-0.5,10.0
second_05,sapling,0.874777,2.5,3.0
second_05,grass,0.874408,3.5,1.0
second_05,grass,0.864807,2.5,0.0
second_05,grass,0.861976,-1.0,1.0
second_05,hound,0.828915,1.5,3.0
second_05,sapling,0.775046,-10.5,17.0
second_05,hound,0.904515,4.5,5.0
second_05,grass,0.883539,0.0,0.0
second_05,grass,0.880778,0.5,2.0
second_05,carrot_planted,0.878125,-0.5,4.0
second_05,grass,0.878069,-0.5,3.0
second_05,grass,0.871511,3.5,3.0
second_05,wilson,0.864853,1.5,7.0
second_05,grass,0.849802,1.0,1.0
second_05,sapling,0.848702,0.5,8.0
second_05,grass,0.844148,2.5,3.0
second_05,sapling,0.728385,1.0,-4.0
second_05,hound,0.699121,0.0,0.0
second_05,hound,0.366699,-12.0,24.0
second_05,wilson,0.895573,0.5,5.0
second_05,grass,0.89191,-0.5,2.0
second_05,sapling,0.886437,2.0,2.0
second_05,grass,0.876709,1.0,0.0
second_05,grass,0.874942,0.5,1.0
second_05,hound,0.86677,8.5,-8.0
second_05,carrot_planted,0.865913,3.0,4.0
second_05,grass,0.858557,0.5,-1.0
second_05,hound,0.815653,-2.5,5.0
second_05,hound,0.91375,2.5,0.0
second_05,grass,0.91117,0.5,2.0
second_05,wilson,0.901052,4.0,0.0
second_05,sapling,0.895524,0.0,4.0
second_05,hound,0.880387,1.5,9.0
second_05,grass,0.879946,0.5,3.0
second_05,wilson,0.898614,0.5,3.0
second_05,grass,0.895418,0.0,3.0
second_05,grass,0.892127,0.5,1.0
second_05,sapling,0.885803,1.0,4.0
second_05,hound,0.881074,-9.0,6.0
second_05,hound,0.855454,2.5,15.0
second_05,grass,0.853096,1.5,3.0
second_05,grass,0.911483,0.5,3.0
second_05,grass,0.88495,2.5,3.0
second_05,sapling,0.880941,1.5,2.0
second_05,wilson,0.878222,0.5,5.0
second_05,hound,0.748169,-1.5,0.0
second_05,hound,0.672004,9.5,-1.0
second_05,wilson,0.910125,3.0,3.0
second_05,grass,0.896667,1.5,1.0
second_05,hound,0.892186,-2.5,5.0
second_05,spider,0.791752,-0.5,4.0
second_05,grass,0.788038,0.0,7.0
second_05,hound,0.783499,-4.5,0.0
second_05,spider,0.648885,-9.0,2.0
second_05,grass,0.906323,0.5,2.0
second_05,grass,0.894677,0.5,2.0
second_05,wilson,0.891335,2.5,-3.0
second_05,sapling,0.889176,2.0,2.0
second_05,grass,0.858779,1.0,0.0
second_05,hound,0.812721,-4.5,-3.0
second_05,spider,0.796289,0.5,2.0
second_05,hound,0.731228,-6.0,-2.0
second_05,spider,0.526632,1.0,2.0
second_05,grass,0.92193,1.5,2.0
second_05,grass,0.911402,0.5,2.0
second_05,grass,0.910742,-0.5,1.0
second_05,grass,0.907797,1.5,4.0
second_05,grass,0.901934,0.5,1.0
second_05,wilson,0.895256,0.5,5.0
second_05,sapling,0.86998,1.0,1.0
second_05,spider,0.794227,0.5,3.0
second_05,hound,0.768664,-11.5,38.0
second_05,hound,0.707525,5.5,-4.0
second_05,spider,0.662248,0.5,3.0
second_05,hound,0.188624,-4.5,17.0
second_05,grass,0.914763,1.5,3.0
second_05,grass,0.900877,-0.5,2.0
second_05,sapling,0.897693,0.5,1.0
second_05,wilson,0.857222,-2.5,0.0
second_05,spider,0.652515,-1.0,1.0
second_05,hound,0.628654,-31.0,5.0
second_05,spider,0.503074,-24.0,-1.0
second_05,spider,0.345809,3.5,0.0
second_05,hound,0.287999,-9.0,1.0
second_05,hound,0.166833,22.0,-2.0
second_05,grass,0.907822,3.0,3.0
second_05,grass,0.906223,2.0,2.0
second_05,grass,0.900711,0.5,4.0
second_05,sapling,0.899352,5.0,2.0
second_05,grass,0.898022,0.5,0.0
second_05,hound,0.895235,0.0,3.0
second_05,grass,0.889142,2.0,0.0
second_05,wilson,0.843324,-3.5,18.0
second_05,spider,0.801197,0.0,10.0
second_05,hound,0.763591,-14.5,7.0
second_05,spider,0.488855,-2.5,-1.0
second_05,spider,0.175587,6.5,10.0
second_05,grass,0.926872,0.5,2.0
second_05,grass,0.897956,0.5,3.0
second_05,hound,0.889217,2.0,-1.0
second_05,wilson,0.880153,-0.5,2.0
second_05,hound,0.869051,2.5,0.0
second_05,spider,0.787498,-3.5,1.0
second_05,grass,0.906116,0.5,2.0
second_05,grass,0.898907,1.5,2.0
second_05,sapling,0.878536,1.0,2.0
second_05,wilson,0.874607,1.0,2.0
second_05,hound,0.662389,-0.5,3.0
second_05,hound,0.618079,-2.5,-20.0
second_05,spider,0.61559,5.5,7.0
second_05,hound,0.168264,-12.5,19.0
second_05,grass,0.916792,0.5,2.0
second_05,sapling,0.913979,-0.5,3.0
second_05,grass,0.907685,0.5,1.0
second_05,grass,0.901599,1.5,4.0
second_05,hound,0.885936,8.0,-5.0
second_05,grass,0.876523,0.0,2.0
second_05,hound,0.85269,0.5,9.0
second_05,wilson,0.829947,-2.0,3.0
second_05,spider,0.409069,10.5,0.0
second_05,sapling,0.914497,3.0,3.0
second_05,grass,0.914297,1.5,2.0
second_05,grass,0.909689,-0.5,2.0
second_05,grass,0.898822,1.5,3.0
second_05,hound,0.898359,5.5,-3.0
second_05,grass,0.879617,1.0,4.0
second_05,wilson,0.834642,3.0,4.0
second_05,hound,0.390499,13.0,-2.0
second_05,hound,0.279379,-20.0,-3.0
second_05,hound,0.277553,40.0,0.0
second_05,hound,0.210613,8.0,-10.0
second_05,hound,0.170509,-29.0,-8.0
second_05,grass,0.917085,0.0,2.0
second_05,grass,0.909772,1.5,0.0
second_05,grass,0.908152,0.0,1.0
second_05,sapling,0.894129,3.5,4.0
second_05,grass,0.889386,2.5,4.0
second_05,wilson,0.846533,4.0,4.0
second_05,hound,0.830152,7.5,9.0
second_05,hound,0.808435,-0.5,13.0
second_05,spider,0.606256,-3.0,-3.0
second_05,spider,0.369921,-5.0,11.0
second_05,spider,0.121317,-12.0,24.0
second_05,grass,0.907732,0.5,4.0
second_05,grass,0.90652,0.5,1.0
second_05,sapling,0.905329,0.5,2.0
second_05,grass,0.904163,1.5,2.0
second_05,grass,0.896818,0.5,2.0
second_05,wilson,0.815529,-1.0,3.0
second_05,spider,0.499194,0.0,3.0
second_05,spider,0.213835,5.0,7.0
second_05,spider,0.16484,46.0,55.0
second_05,spider,0.144489,-51.0,29.0
second_05,grass,0.911335,1.0,1.0
second_05,sapling,0.905652,0.5,3.0
second_05,grass,0.903766,0.5,2.0
second_05,grass,0.900796,0.5,5.0
second_05,grass,0.829665,0.5,0.0
second_05,wilson,0.570786,6.0,-3.0
second_05,wilson,0.537218,-4.0,4.0
second_05,spider,0.381017,-10.5,1.0
second_05,grass,0.90198,2.0,2.0
second_05,sapling,0.900107,0.0,1.0
second_05,grass,0.89983,0.5,3.0
second_05,wilson,0.885907,0.5,2.0
second_05,grass,0.896643,2.0,2.0
second_05,sapling,0.881203,4.0,1.0
second_05,grass,0.861166,-2.5,2.0
second_05,wilson,0.856678,-1.0,4.0
second_05,hound,0.793164,22.0,4.0
second_05,spider,0.753651,1.0,1.0
second_05,spider,0.714935,0.5,1.0
second_05,spider,0.425287,16.5,-22.0
second_05,grass,0.909612,0.0,4.0
second_05,grass,0.898713,-0.5,2.0
second_05,sapling,0.89348,-1.5,2.0
second_05,wilson,0.856453,-1.5,11.0
second_05,hound,0.781614,0.5,3.0
second_05,hound,0.638881,-0.5,7.0
second_05,grass,0.585918,0.5,18.0
second_05,spider,0.528355,2.0,5.0
second_05,spider,0.450275,0.0,-10.0
second_05,hound,0.92023,0.5,3.0
second_05,grass,0.918193,0.5,3.0
second_05,sapling,0.914203,2.0,4.0
second_05,grass,0.910929,0.5,3.0
second_05,grass,0.903722,0.5,3.0
second_05,wilson,0.901254,0.5,4.0
second_05,spider,0.864025,1.0,9.0
second_05,hound,0.842227,5.5,5.0
second_05,spider,0.779426,3.0,3.0
second_05,grass,0.922929,0.5,1.0
second_05,grass,0.921338,2.0,3.0
second_05,grass,0.917984,0.5,5.0
second_05,sapling,0.898755,0.5,3.0
second_05,grass,0.887756,1.5,3.0
second_05,grass,0.882857,0.0,4.0
second_05,wilson,0.849539,1.0,6.0
second_05,spider,0.82307,-1.5,2.0
second_05,hound,0.819254,-6.0,-6.0
second_05,spider,0.649291,3.5,1.0
second_05,hound,0.521363,5.5,19.0
second_05,hound,0.442311,-4.5,56.0
second_05,spider,0.142578,9.5,12.0
second_05,hound,0.110097,-2.5,81.0
second_05,grass,0.912002,1.5,2.0
second_05,hound,0.893495,-7.0,-5.0
second_05,sapling,0.891911,-1.5,1.0
second_05,spider,0.856541,0.0,5.0
second_05,wilson,0.834749,-2.0,6.0
second_05,hound,0.398254,-4.0,3.0
second_05,spider,0.35395,1.5,0.0
second_05,spider,0.191432,7.5,1.0
second_05,spider,0.144771,5.5,-6.0
second_05,grass,0.911811,2.0,2.0
second_05,wilson,0.894409,1.0,4.0
second_05,grass,0.797553,-1.5,2.0
second_05,hound,0.770136,-14.0,22.0
second_05,hound,0.662761,0.0,15.0
second_05,spider,0.648807,-75.0,30.0
second_05,spider,0.638678,2.0,2.0
second_05,hound,0.192294,-77.0,36.0
second_05,grass,0.896792,2.0,4.0
second_05,wilson,0.88891,2.5,3.0
second_05,sapling,0.886811,1.0,2.0
second_05,hound,0.834125,1.5,34.0
second_05,hound,0.762956,7.5,2.0
second_05,hound,0.742667,-14.5,-19.0
second_05,spider,0.596541,2.5,6.0
second_05,sapling,0.91443,1.5,4.0
second_05,grass,0.905742,1.0,3.0
second_05,grass,0.896412,0.5,4.0
second_05,hound,0.877194,5.0,-1.0
second_05,wilson,0.845745,4.0,11.0
second_05,hound,0.756952,-4.5,-7.0
second_05,spider,0.48676,-7.0,5.0
second_05,spider,0.207868,-20.0,11.0
second_05,hound,0.107349,-11.5,-20.0
second_05,grass,0.91618,2.5,-2.0
second_05,grass,0.913667,1.0,3.0
second_05,sapling,0.912579,-2.0,3.0
second_05,hound,0.88623,11.5,4.0
second_05,wilson,0.823645,4.0,5.0
second_05,hound,0.937851,0.5,1.0
second_05,grass,0.910215,3.0,5.0
second_05,sapling,0.906306,0.5,3.0
second_05,grass,0.90595,1.5,4.0
second_05,hound,0.888672,1.5,-1.0
second_05,wilson,0.851649,2.0,5.0
second_05,grass,0.925953,2.0,3.0
second_05,hound,0.919901,3.0,5.0
second_05,grass,0.909707,0.5,2.0
second_05,sapling,0.904286,2.5,3.0
second_05,wilson,0.83119,3.0,4.0
second_05,hound,0.77985,0.5,-3.0
second_05,hound,0.358738,-5.5,-23.0
second_05,grass,0.921455,0.5,2.0
second_05,grass,0.919293,0.0,4.0
second_05,sapling,0.916061,1.5,3.0
second_05,wilson,0.87422,0.5,3.0
second_05,hound,0.863176,-4.0,-18.0
second_05,hound,0.816442,2.5,10.0
second_05,hound,0.775113,-5.0,-18.0
second_05,hound,0.167305,-4.0,45.0
second_05,hound,0.111957,-18.5,18.0
second_05,grass,0.910021,0.5,1.0
second_05,grass,0.898706,1.5,1.0
second_05,sapling,0.878388,-0.5,0.0
second_05,wilson,0.854478,-1.5,4.0
second_05,hound,0.821271,-1.0,-7.0
second_05,grass,0.915591,0.5,3.0
second_05,grass,0.895534,1.5,2.0
second_05,wilson,0.871283,1.5,1.0
second_05,hound,0.776751,-1.0,-1.0
second_05,hound,0.478789,15.0,9.0
second_05,grass,0.928189,0.5,2.0
second_05,sapling,0.900377,1.5,1.0
second_05,wilson,0.851222,-0.5,0.0
second_05,hound,0.638195,0.0,-7.0
second_05,wilson,0.397126,-33.5,-47.0
second_05,grass,0.915378,1.0,0.0
second_05,grass,0.914772,0.0,3.0
second_05,grass,0.904847,2.0,3.0
second_05,wilson,0.820617,-1.5,5.0
second_05,grass,0.918286,0.5,3.0
second_05,grass,0.910726,-0.5,2.0
second_05,grass,0.901283,0.5,3.0
second_05,sapling,0.893642,2.0,4.0
second_05,grass,0.889543,-0.5,1.0
second_05,wilson,0.512015,-4.0,3.0
second_05,hound,0.36669,-9.0,-5.0
second_05,grass,0.920273,0.5,3.0
second_05,grass,0.897502,2.0,0.0
second_05,grass,0.894863,0.0,2.0
second_05,wilson,0.852746,2.5,7.0
second_05,grass,0.926376,1.0,1.0
second_05,wilson,0.851312,-2.5,2.0
second_05,wilson,0.887494,0.5,3.0
second_05,pig_head,0.842985,3.5,2.0
second_05,pig_skin,0.772339,4.5,1.0
second_05,pig_skin,0.334357,-7.5,0.0
second_05,wilson,0.911944,1.5,0.0
second_05,pig_head,0.845723,3.0,17.0
second_05,pig_skin,0.808123,1.0,4.0
second_05,pig_head,0.521644,4.0,4.0
second_05,pig_head,0.123879,4.0,57.0
second_05,wilson,0.882734,-3.0,0.0
second_05,pig_head,0.846313,1.5,-6.0
second_05,pig_skin,0.798454,5.0,7.0
second_05,pig_head,0.674271,3.5,39.0
second_05,pig_head,0.652867,3.5,90.0
second_05,wilson,0.904822,1.5,3.0
second_05,pig_head,0.846404,2.5,1.0
second_05,pig_head,0.823361,4.5,12.0
second_05,wilson,0.89445,0.0,2.0
second_05,pig_head,0.85977,0.5,8.0
second_05,pig_head,0.837501,2.5,-1.0
second_05,pig_skin,0.794331,1.5,4.0
second_05,pig_skin,0.768098,1.0,-4.0
second_05,wilson,0.909873,-0.5,2.0
second_05,pig_head,0.856841,1.0,3.0
second_05,pig_skin,0.800209,-2.0,1.0
second_05,pig_skin,0.78712,0.0,-1.0
second_05,wilson,0.894691,0.5,1.0
second_05,pig_head,0.892702,3.0,9.0
second_05,pig_skin,0.795199,2.0,2.0
second_05,pig_skin,0.715851,2.5,6.0
second_05,wilson,0.895077,1.0,-2.0
second_05,pig_head,0.850995,3.0,6.0
second_05,pig_head,0.838473,0.5,23.0
second_05,pig_skin,0.795973,2.5,6.0
second_05,pig_skin,0.703592,4.5,9.0
second_05,wilson,0.901649,1.5,0.0
second_05,pig_head,0.837482,-0.5,4.0
second_05,pig_head,0.805146,-0.5,3.0
second_05,pig_skin,0.755441,4.0,-2.0
second_05,pig_skin,0.712126,-4.0,-4.0
second_05,wilson,0.87509,-1.5,0.0
second_05,pig_head,0.856166,3.5,13.0
second_05,pig_skin,0.810063,2.0,0.0
second_05,pig_head,0.862371,3.5,4.0
second_05,wilson,0.859419,-0.5,2.0
second_05,pig_head,0.822206,4.5,-11.0
second_05,pig_skin,0.74246,1.5,7.0
second_05,wilson,0.896241,-1.5,2.0
second_05,pig_skin,0.817229,11.5,2.0
second_05,pig_skin,0.807151,-1.0,5.0
second_05,pig_head,0.555852,-6.0,-1.0
second_05,wilson,0.908766,1.5,3.0
second_05,pig_head,0.8357,2.0,1.0
second_05,pig_skin,0.817073,6.0,2.0
second_05,pig_skin,0.787812,-2.5,5.0
second_05,wilson,0.89687,-0.5,1.0
second_05,pig_skin,0.853627,2.5,-1.0
second_05,pig_head,0.844326,2.0,5.0
second_05,pig_head,0.812816,-0.5,5.0
second_05,pig_skin,0.802492,8.0,4.0
second_05,wilson,0.865651,-1.5,-3.0
second_05,pig_head,0.80243,2.0,16.0
second_05,pig_skin,0.788642,4.0,4.0
second_05,pig_head,0.767767,5.5,0.0
second_05,pig_skin,0.75875,0.5,3.0
second_05,wilson,0.877423,-0.5,2.0
second_05,pig_head,0.839391,3.5,-1.0
second_05,pig_skin,0.797675,-2.0,-1.0
second_05,pig_skin,0.79146,-0.5,-3.0
second_05,pig_head,0.826339,1.0,-1.0
second_05,wilson,0.821313,-1.0,-16.0
second_05,pig_head,0.798251,2.0,-1.0
second_05,pig_skin,0.794955,4.5,6.0
second_05,pig_skin,0.759781,-0.5,7.0
second_05,wilson,0.885748,2.0,-1.0
second_05,pig_head,0.87364,-4.0,7.0
second_05,pig_head,0.849419,0.0,7.0
second_05,pig_skin,0.818955,-2.0,4.0
second_05,wilson,0.896339,1.5,3.0
second_05,pig_head,0.863446,-3.5,-8.0
second_05,pig_head,0.832611,3.0,3.0
second_05,pig_skin,0.810643,2.5,-1.0
second_05,pig_skin,0.638429,2.0,9.0
second_05,wilson,0.907508,-0.5,-5.0
second_05,pig_head,0.844049,2.0,0.0
second_05,pig_head,0.820014,-2.0,11.0
second_05,pig_skin,0.810211,4.5,1.0
second_05,pig_skin,0.750335,7.5,10.0
second_05,wilson,0.900092,-1.5,1.0
second_05,pig_head,0.859078,2.0,4.0
second_05,pig_head,0.836415,-2.0,1.0
second_05,pig_skin,0.821163,2.5,-2.0
second_05,pig_skin,0.156627,10.5,-2.0
second_05,wilson,0.897938,-0.5,2.0
second_05,pig_head,0.876962,-3.0,4.0
second_05,pig_head,0.831902,-4.0,-1.0
second_05,pig_skin,0.810238,3.5,1.0
second_05,wilson,0.887912,2.5,-1.0
second_05,pig_head,0.858951,-1.0,5.0
second_05,pig_head,0.85611,1.0,16.0
second_05,pig_skin,0.846295,-2.0,0.0
second_05,pig_skin,0.796208,0.5,7.0
second_05,wilson,0.890172,2.5,-5.0
second_05,pig_head,0.852059,0.0,7.0
second_05,pig_head,0.833924,0.5,5.0
second_05,pig_skin,0.814177,0.0,9.0
second_05,pig_skin,0.797043,0.0,0.0
second_05,wilson,0.896748,2.0,3.0
second_05,pig_head,0.878589,-0.5,2.0
second_05,pig_head,0.844667,4.0,14.0
second_05,pig_skin,0.802831,1.0,2.0
second_05,pig_skin,0.749061,3.0,7.0
second_05,wilson,0.91759,1.5,2.0
second_05,pig_head,0.867525,5.5,13.0
second_05,pig_skin,0.817626,1.5,4.0
second_05,pig_head,0.218131,1.0,40.0
second_05,wilson,0.921249,0.5,-2.0
second_05,pig_head,0.849001,3.5,1.0
second_05,pig_skin,0.802808,2.0,8.0
second_05,wilson,0.888676,0.0,0.0
second_05,pig_head,0.852315,-3.5,-6.0
second_05,pig_skin,0.787814,1.5,-1.0
second_05,pig_head,0.719887,0.5,-1.0
second_05,wilson,0.898968,0.5,3.0
second_05,pig_head,0.88407,3.5,-5.0
second_05,pig_head,0.837435,1.0,-4.0
second_05,pig_skin,0.760165,4.5,3.0
second_05,wilson,0.863006,1.0,4.0
second_05,pig_head,0.856185,1.0,9.0
second_05,pig_head,0.849022,1.5,15.0
second_05,pig_skin,0.80094,3.5,1.0
